customer_id,tenure,monthly_charges,total_charges,contract,internet_service,churn,monthly_revenue,estimated_lifespan,ltv,revenue_per_month,ltv_segment,predicted_churn,churn_probability,churn_risk,customer_segment
8035-BUYVG,40,42.35,1716.45,One year,DSL,Yes,42.35,40,1694.0,42.91125,Medium Value,,0.0,Low Risk,Low Priority
1163-ONYEY,41,74.55,3023.55,Month-to-month,DSL,No,74.55,41,3056.55,73.74512195121952,High Value,,0.0,Low Risk,High Value Customer
9787-XVQIU,1,75.3,75.3,Month-to-month,Fiber optic,Yes,75.3,1,75.3,75.3,Low Value,,0.0,Low Risk,Low Priority
8945-MUQUF,51,94.8,4837.6,One year,Fiber optic,Yes,94.8,51,4834.8,94.85490196078432,High Value,,0.0,Low Risk,High Value Customer
5656-MJEFC,42,48.15,2032.3,Two year,DSL,No,48.15,42,2022.3,48.38809523809524,Medium Value,,0.0,Low Risk,Low Priority
6082-OQFBA,23,19.65,436.9,One year,No,No,19.65,23,451.95,18.995652173913044,Low Value,,0.0,Low Risk,Low Priority
8051-HJRLT,1,70.55,70.55,Month-to-month,Fiber optic,Yes,70.55,1,70.55,70.55,Low Value,,0.0,Low Risk,Low Priority
8974-OVACP,1,20.15,20.15,Month-to-month,No,No,20.15,1,20.15,20.15,Low Value,,0.0,Low Risk,Low Priority
4010-YLMVT,56,106.6,5893.95,Month-to-month,Fiber optic,No,106.6,56,5969.599999999999,105.24910714285714,High Value,,0.0,Low Risk,High Value Customer
1379-FRVEB,15,91.0,1430.05,Month-to-month,Fiber optic,No,91.0,15,1365.0,95.33666666666666,Medium Value,Yes,0.56,Medium Risk,Monitor
8612-GXIDD,12,25.4,313.0,Two year,No,No,25.4,12,304.79999999999995,26.08333333333333,Low Value,,0.0,Low Risk,Low Priority
6288-CHQJB,54,69.95,3871.85,Two year,DSL,No,69.95,54,3777.3,71.70092592592593,High Value,No,0.02,Low Risk,High Value Customer
8160-HOWOX,7,66.85,458.1,Month-to-month,DSL,No,66.85,7,467.94999999999993,65.44285714285715,Low Value,No,0.38,Low Risk,Low Priority
3023-GFLBR,33,86.15,2745.7,Month-to-month,Fiber optic,Yes,86.15,33,2842.9500000000003,83.2030303030303,Medium Value,,0.0,Low Risk,Low Priority
6648-INWPS,16,20.15,341.35,Month-to-month,No,No,20.15,16,322.4,21.334375,Low Value,,0.0,Low Risk,Low Priority
4223-BKEOR,21,64.85,1336.8,One year,DSL,No,64.85,21,1361.85,63.65714285714286,Medium Value,No,0.06,Low Risk,Low Priority
4079-VTGLK,30,74.85,2181.75,Two year,DSL,No,74.85,30,2245.5,72.725,Medium Value,No,0.195,Low Risk,Low Priority
1763-WQFUK,3,50.5,147.75,Month-to-month,DSL,No,50.5,3,151.5,49.25,Low Value,,0.0,Low Risk,Low Priority
1391-UBDAR,11,72.9,818.45,Month-to-month,Fiber optic,No,72.9,11,801.9000000000001,74.40454545454546,Low Value,,0.0,Low Risk,Low Priority
8894-JVDCV,62,115.05,7133.45,One year,Fiber optic,No,115.05,62,7133.099999999999,115.05564516129031,Very High Value,,0.0,Low Risk,VIP Customer
2023-VQFDL,18,19.0,348.8,Month-to-month,No,No,19.0,18,342.0,19.37777777777778,Low Value,,0.0,Low Risk,Low Priority
1345-GKDZZ,6,19.55,128.6,Month-to-month,No,No,19.55,6,117.3,21.433333333333334,Low Value,,0.0,Low Risk,Low Priority
2014-MKGMH,46,101.1,4674.4,One year,Fiber optic,No,101.1,46,4650.599999999999,101.61739130434782,High Value,,0.0,Low Risk,High Value Customer
5628-FCGYG,21,84.1,1737.45,Month-to-month,Fiber optic,No,84.1,21,1766.1,82.7357142857143,Medium Value,Yes,0.685,Medium Risk,Monitor
2560-WBWXF,68,24.15,1498.85,Two year,No,No,24.15,68,1642.1999999999998,22.04191176470588,Medium Value,,0.0,Low Risk,Low Priority
0248-IPDFW,1,50.1,50.1,Month-to-month,DSL,No,50.1,1,50.1,50.1,Low Value,,0.0,Low Risk,Low Priority
7978-DKUQH,25,74.6,1797.75,Month-to-month,Fiber optic,No,74.6,25,1865.0,71.91,Medium Value,,0.0,Low Risk,Low Priority
4335-UPJSI,24,19.75,498.1,Two year,No,No,19.75,24,474.0,20.754166666666663,Low Value,No,0.03,Low Risk,Low Priority
0524-IAVZO,30,85.0,2624.25,Month-to-month,Fiber optic,Yes,85.0,30,2550.0,87.475,Medium Value,No,0.495,Medium Risk,Monitor
2737-YNGYW,2,80.55,184.1,Month-to-month,Fiber optic,Yes,80.55,2,161.1,92.05,Low Value,Yes,0.89,High Risk,Churn Risk
1784-EZDKJ,51,106.8,5498.8,One year,Fiber optic,No,106.8,51,5446.8,107.81960784313726,High Value,,0.0,Low Risk,High Value Customer
9297-FVVDH,57,84.5,4845.4,Two year,DSL,No,84.5,57,4816.5,85.00701754385965,High Value,,0.0,Low Risk,High Value Customer
8007-YYPWD,15,25.05,369.1,Two year,No,No,25.05,15,375.75,24.60666666666667,Low Value,,0.0,Low Risk,Low Priority
7101-HRBLJ,72,83.7,6096.9,Two year,DSL,No,83.7,72,6026.400000000001,84.67916666666666,Very High Value,,0.0,Low Risk,VIP Customer
5159-YFPKQ,2,75.8,160.75,Month-to-month,Fiber optic,Yes,75.8,2,151.6,80.375,Low Value,Yes,0.715,High Risk,Churn Risk
6635-CPNUN,28,96.6,2684.35,Month-to-month,Fiber optic,No,96.6,28,2704.8,95.86964285714284,Medium Value,,0.0,Low Risk,Low Priority
4021-RQSNY,29,98.5,3004.15,Month-to-month,Fiber optic,Yes,98.5,29,2856.5,103.59137931034483,Medium Value,,0.0,Low Risk,Low Priority
5453-YBTWV,70,101.1,6994.8,Two year,Fiber optic,No,101.1,70,7077.0,99.92571428571428,Very High Value,,0.0,Low Risk,VIP Customer
5039-LZRQT,13,20.2,273.25,One year,No,No,20.2,13,262.6,21.01923076923077,Low Value,,0.0,Low Risk,Low Priority
2931-VUVJN,59,94.05,5483.9,One year,Fiber optic,No,94.05,59,5548.95,92.94745762711864,High Value,,0.0,Low Risk,High Value Customer
9061-TIHDA,13,95.25,1233.65,Month-to-month,Fiber optic,Yes,95.25,13,1238.25,94.89615384615384,Medium Value,,0.0,Low Risk,Low Priority
8699-ASUFO,7,74.4,527.9,Month-to-month,Fiber optic,Yes,74.4,7,520.8000000000001,75.41428571428571,Low Value,Yes,0.695,Medium Risk,Monitor
6418-PIQSP,62,81.0,4985.9,Two year,DSL,No,81.0,62,5022.0,80.41774193548386,High Value,,0.0,Low Risk,High Value Customer
8220-OCUFY,21,60.25,1258.35,One year,DSL,No,60.25,21,1265.25,59.92142857142856,Medium Value,,0.0,Low Risk,Low Priority
3995-WFCSM,2,60.85,111.4,Month-to-month,DSL,No,60.85,2,121.7,55.7,Low Value,,0.0,Low Risk,Low Priority
1895-QTKDO,1,43.95,43.95,Month-to-month,DSL,No,43.95,1,43.95,43.95,Low Value,Yes,0.53,Medium Risk,Monitor
2038-OEQZH,4,86.05,308.1,Month-to-month,Fiber optic,No,86.05,4,344.2,77.025,Low Value,,0.0,Low Risk,Low Priority
1178-PZGAB,19,20.25,383.65,One year,No,No,20.25,19,384.75,20.19210526315789,Low Value,,0.0,Low Risk,Low Priority
7927-AUXBZ,30,85.15,2555.9,Month-to-month,Fiber optic,Yes,85.15,30,2554.5,85.19666666666667,Medium Value,,0.0,Low Risk,Low Priority
2626-VEEWG,67,19.4,1284.2,Two year,No,No,19.4,67,1299.8,19.16716417910448,Medium Value,,0.0,Low Risk,Low Priority
2878-RMWXY,72,102.65,7550.3,Two year,Fiber optic,No,102.65,72,7390.8,104.86527777777778,Very High Value,,0.0,Low Risk,VIP Customer
1657-DYMBM,53,19.9,1110.05,Two year,No,No,19.9,53,1054.6999999999998,20.944339622641508,Medium Value,,0.0,Low Risk,Low Priority
7311-MQJCH,5,19.55,99.6,One year,No,No,19.55,5,97.75,19.92,Low Value,No,0.115,Low Risk,Low Priority
7375-WMVMT,71,95.5,6707.15,Two year,Fiber optic,No,95.5,71,6780.5,94.4669014084507,Very High Value,No,0.085,Low Risk,VIP Customer
1136-XGEQU,50,84.15,4164.4,One year,DSL,No,84.15,50,4207.5,83.288,High Value,No,0.045,Low Risk,High Value Customer
2530-FMFXO,56,103.2,5873.75,Two year,Fiber optic,No,103.2,56,5779.2,104.88839285714286,High Value,,0.0,Low Risk,High Value Customer
6844-DZKRF,2,50.2,109.25,Month-to-month,DSL,No,50.2,2,100.4,54.625,Low Value,,0.0,Low Risk,Low Priority
4695-WJZUE,2,88.55,179.25,Month-to-month,Fiber optic,Yes,88.55,2,177.1,89.625,Low Value,,0.0,Low Risk,Low Priority
7619-ODSGN,24,54.75,1338.15,Month-to-month,DSL,Yes,54.75,24,1314.0,55.75625,Medium Value,,0.0,Low Risk,Low Priority
5970-GHJAW,46,19.95,862.4,Two year,No,No,19.95,46,917.7,18.74782608695652,Low Value,,0.0,Low Risk,Low Priority
8879-XUAHX,71,116.25,8564.75,Two year,Fiber optic,No,116.25,71,8253.75,120.63028169014083,Very High Value,,0.0,Low Risk,VIP Customer
3689-MOZGR,29,31.2,926.2,Month-to-month,DSL,No,31.2,29,904.8,31.93793103448276,Low Value,,0.0,Low Risk,Low Priority
4195-PNGZS,69,24.45,1718.2,Two year,No,No,24.45,69,1687.05,24.90144927536232,Medium Value,,0.0,Low Risk,Low Priority
5003-XZWWO,71,84.2,5956.85,Two year,DSL,No,84.2,71,5978.2,83.8992957746479,High Value,,0.0,Low Risk,High Value Customer
3988-RQIXO,1,91.3,91.3,Month-to-month,Fiber optic,Yes,91.3,1,91.3,91.3,Low Value,,0.0,Low Risk,Low Priority
7622-FWGEW,56,85.65,4824.45,Two year,DSL,No,85.65,56,4796.400000000001,86.15089285714285,High Value,,0.0,Low Risk,High Value Customer
6922-NCEDI,56,21.2,1238.65,One year,No,No,21.2,56,1187.2,22.11875,Medium Value,,0.0,Low Risk,Low Priority
2514-GINMM,1,79.5,79.5,Month-to-month,Fiber optic,Yes,79.5,1,79.5,79.5,Low Value,Yes,0.91,High Risk,Churn Risk
9891-NQDBD,28,25.55,672.2,One year,No,No,25.55,28,715.4,24.00714285714286,Low Value,,0.0,Low Risk,Low Priority
6131-IUNXN,19,20.2,382.2,Month-to-month,No,No,20.2,19,383.8,20.11578947368421,Low Value,,0.0,Low Risk,Low Priority
8548-AWOFC,66,63.85,4264.6,Month-to-month,DSL,No,63.85,66,4214.1,64.61515151515152,High Value,,0.0,Low Risk,High Value Customer
9798-DRYDS,17,61.95,1070.7,One year,DSL,No,61.95,17,1053.15,62.98235294117647,Medium Value,,0.0,Low Risk,Low Priority
8532-UEFWH,52,25.75,1345.85,Two year,No,No,25.75,52,1339.0,25.881730769230767,Medium Value,No,0.0,Low Risk,Low Priority
6296-DDOOR,19,58.2,1045.25,One year,DSL,No,58.2,19,1105.8,55.01315789473684,Medium Value,,0.0,Low Risk,Low Priority
7951-VRDVK,36,85.85,3003.55,One year,DSL,No,85.85,36,3090.6,83.43194444444445,High Value,,0.0,Low Risk,High Value Customer
5931-FLJJF,7,70.1,467.55,Month-to-month,Fiber optic,Yes,70.1,7,490.69999999999993,66.79285714285714,Low Value,,0.0,Low Risk,Low Priority
4815-YOSUK,72,104.9,7537.5,One year,Fiber optic,No,104.9,72,7552.8,104.6875,Very High Value,,0.0,Low Risk,VIP Customer
2659-VXMWZ,67,111.3,7482.1,One year,Fiber optic,Yes,111.3,67,7457.099999999999,111.67313432835822,Very High Value,No,0.15,Low Risk,VIP Customer
0380-NEAVX,34,99.85,3343.15,One year,Fiber optic,No,99.85,34,3394.9,98.3279411764706,High Value,,0.0,Low Risk,High Value Customer
3207-OYBWH,57,95.25,5427.05,Month-to-month,Fiber optic,Yes,95.25,57,5429.25,95.21140350877194,High Value,No,0.175,Low Risk,High Value Customer
4285-GYRQC,7,86.25,587.1,Month-to-month,Fiber optic,Yes,86.25,7,603.75,83.87142857142858,Low Value,,0.0,Low Risk,Low Priority
7216-EWTRS,1,100.8,100.8,Month-to-month,Fiber optic,Yes,100.8,1,100.8,100.8,Low Value,,0.0,Low Risk,Low Priority
4365-MSDYN,8,19.55,161.15,Month-to-month,No,No,19.55,8,156.4,20.14375,Low Value,,0.0,Low Risk,Low Priority
2486-WYVVE,31,79.3,2484.0,One year,DSL,No,79.3,31,2458.3,80.12903225806451,Medium Value,,0.0,Low Risk,Low Priority
7036-TYDEC,69,104.0,7028.5,Two year,Fiber optic,No,104.0,69,7176.0,101.8623188405797,Very High Value,No,0.215,Low Risk,VIP Customer
5802-ADBRC,50,104.4,5232.9,One year,Fiber optic,No,104.4,50,5220.0,104.658,High Value,,0.0,Low Risk,High Value Customer
8076-FEZKJ,10,19.5,225.85,One year,No,No,19.5,10,195.0,22.585,Low Value,,0.0,Low Risk,Low Priority
5197-YPYBZ,12,25.25,274.7,Two year,No,No,25.25,12,303.0,22.891666666666666,Low Value,,0.0,Low Risk,Low Priority
8337-MSSXB,14,86.3,1180.95,Month-to-month,Fiber optic,Yes,86.3,14,1208.2,84.35357142857143,Medium Value,,0.0,Low Risk,Low Priority
4312-GVYNH,70,49.85,3370.2,Two year,DSL,No,49.85,70,3489.5,48.14571428571429,High Value,,0.0,Low Risk,High Value Customer
8495-LJDFO,64,108.95,7111.3,Month-to-month,Fiber optic,No,108.95,64,6972.8,111.1140625,Very High Value,,0.0,Low Risk,VIP Customer
0839-JTCUD,66,89.9,5958.85,Two year,DSL,No,89.9,66,5933.400000000001,90.28560606060609,High Value,No,0.005,Low Risk,High Value Customer
5494-WOZRZ,71,82.0,5999.85,Two year,DSL,No,82.0,71,5822.0,84.5049295774648,High Value,,0.0,Low Risk,High Value Customer
1302-UHBDD,20,89.95,1648.45,Month-to-month,Fiber optic,No,89.95,20,1799.0,82.4225,Medium Value,Yes,0.51,Medium Risk,Monitor
2234-EOFPT,72,79.35,5753.25,Two year,DSL,No,79.35,72,5713.2,79.90625,High Value,,0.0,Low Risk,High Value Customer
8619-IJNDK,71,64.05,4492.9,Two year,DSL,No,64.05,71,4547.55,63.28028169014084,High Value,No,0.065,Low Risk,High Value Customer
8378-LKJAF,38,101.15,3956.7,Month-to-month,Fiber optic,No,101.15,38,3843.7,104.1236842105263,High Value,No,0.305,Low Risk,High Value Customer
8182-BJDSI,28,89.95,2625.55,Month-to-month,Fiber optic,Yes,89.95,28,2518.6,93.76964285714288,Medium Value,,0.0,Low Risk,Low Priority
2528-HFYZX,17,76.45,1233.4,Month-to-month,Fiber optic,Yes,76.45,17,1299.65,72.5529411764706,Medium Value,,0.0,Low Risk,Low Priority
1153-GNOLC,33,39.1,1309.0,One year,DSL,No,39.1,33,1290.3,39.66666666666666,Medium Value,,0.0,Low Risk,Low Priority
3298-QEICA,23,34.6,813.45,Two year,DSL,No,34.6,23,795.8000000000001,35.36739130434783,Low Value,,0.0,Low Risk,Low Priority
0788-DXBFY,58,19.55,1108.8,One year,No,No,19.55,58,1133.9,19.117241379310343,Medium Value,No,0.055,Low Risk,Low Priority
3597-YASZG,70,104.45,7349.35,Two year,Fiber optic,No,104.45,70,7311.5,104.99071428571428,Very High Value,,0.0,Low Risk,VIP Customer
3496-LFSZU,4,70.5,294.2,Month-to-month,Fiber optic,No,70.5,4,282.0,73.55,Low Value,,0.0,Low Risk,Low Priority
5242-UOWHD,45,20.35,929.2,Two year,No,No,20.35,45,915.75,20.64888888888889,Low Value,,0.0,Low Risk,Low Priority
2482-CZGBB,10,70.0,740.0,Month-to-month,Fiber optic,Yes,70.0,10,700.0,74.0,Low Value,No,0.445,Medium Risk,Monitor
6479-SZPLM,36,19.45,754.5,Two year,No,No,19.45,36,700.1999999999999,20.95833333333333,Low Value,,0.0,Low Risk,Low Priority
8097-VBQTZ,54,69.9,3883.3,Month-to-month,DSL,No,69.9,54,3774.6,71.91296296296296,High Value,,0.0,Low Risk,High Value Customer
4500-HKANN,23,59.7,1414.2,Two year,DSL,No,59.7,23,1373.1,61.48695652173913,Medium Value,No,0.07,Low Risk,Low Priority
9917-KWRBE,41,78.35,3211.2,One year,DSL,No,78.35,41,3212.35,78.32195121951219,High Value,No,0.045,Low Risk,High Value Customer
3420-ZDBMA,5,71.45,371.6,Month-to-month,Fiber optic,No,71.45,5,357.25,74.32000000000001,Low Value,,0.0,Low Risk,Low Priority
2212-LYASK,27,45.85,1246.4,One year,DSL,No,45.85,27,1237.95,46.162962962962965,Medium Value,No,0.125,Low Risk,Low Priority
1393-IMKZG,1,95.85,95.85,Month-to-month,Fiber optic,No,95.85,1,95.85,95.85,Low Value,,0.0,Low Risk,Low Priority
8069-RHUXK,67,35.7,2545.7,Two year,DSL,No,35.7,67,2391.9,37.9955223880597,Medium Value,,0.0,Low Risk,Low Priority
3398-GCPMU,72,89.55,6448.85,Two year,DSL,No,89.55,72,6447.599999999999,89.56736111111111,Very High Value,,0.0,Low Risk,VIP Customer
2908-WGAXL,56,24.95,1468.9,Two year,No,No,24.95,56,1397.2,26.230357142857144,Medium Value,,0.0,Low Risk,Low Priority
3378-AJRAO,44,24.85,1013.6,One year,No,No,24.85,44,1093.4,23.036363636363635,Medium Value,,0.0,Low Risk,Low Priority
1013-QCWAM,66,100.8,6690.75,Month-to-month,Fiber optic,No,100.8,66,6652.8,101.375,Very High Value,,0.0,Low Risk,VIP Customer
0866-QLSIR,34,64.4,2088.75,One year,DSL,Yes,64.4,34,2189.6000000000004,61.43382352941177,Medium Value,No,0.03,Low Risk,Low Priority
6050-FFXES,69,105.35,7240.65,Two year,Fiber optic,No,105.35,69,7269.15,104.93695652173912,Very High Value,,0.0,Low Risk,VIP Customer
7181-BQYBV,1,102.45,102.45,Month-to-month,Fiber optic,Yes,102.45,1,102.45,102.45,Low Value,Yes,0.695,Medium Risk,Monitor
0362-RAOQO,40,19.65,830.25,Two year,No,No,19.65,40,786.0,20.75625,Low Value,,0.0,Low Risk,Low Priority
9554-DFKIC,30,54.45,1588.7,Month-to-month,DSL,No,54.45,30,1633.5,52.95666666666667,Medium Value,,0.0,Low Risk,Low Priority
5527-ACHSO,11,70.5,829.3,Month-to-month,DSL,No,70.5,11,775.5,75.39090909090909,Low Value,,0.0,Low Risk,Low Priority
7488-MXJIV,4,85.65,321.65,Month-to-month,Fiber optic,Yes,85.65,4,342.6,80.4125,Low Value,,0.0,Low Risk,Low Priority
0829-DDVLK,15,20.1,302.45,One year,No,No,20.1,15,301.5,20.16333333333333,Low Value,,0.0,Low Risk,Low Priority
1399-UBQIU,11,69.35,712.25,Month-to-month,DSL,No,69.35,11,762.8499999999999,64.75,Low Value,,0.0,Low Risk,Low Priority
1813-JLKWR,64,19.8,1336.65,One year,No,No,19.8,64,1267.2,20.88515625,Medium Value,,0.0,Low Risk,Low Priority
0336-PIKEI,72,74.4,5360.75,Two year,DSL,No,74.4,72,5356.8,74.45486111111111,High Value,,0.0,Low Risk,High Value Customer
7322-OCWHC,72,93.05,6735.05,Two year,Fiber optic,No,93.05,72,6699.599999999999,93.54236111111112,Very High Value,No,0.025,Low Risk,VIP Customer
9537-VHDTA,1,51.2,51.2,Month-to-month,DSL,No,51.2,1,51.2,51.2,Low Value,No,0.355,Low Risk,Low Priority
4957-TIALW,15,65.6,1010.0,One year,DSL,No,65.6,15,984.0,67.33333333333333,Low Value,,0.0,Low Risk,Low Priority
2054-PJOCK,60,80.55,4847.05,One year,DSL,No,80.55,60,4833.0,80.78416666666666,High Value,,0.0,Low Risk,High Value Customer
9150-HEPMB,56,52.7,3019.7,One year,DSL,No,52.7,56,2951.2000000000003,53.92321428571428,Medium Value,,0.0,Low Risk,Low Priority
9030-QGZNL,8,20.85,161.65,Two year,No,No,20.85,8,166.8,20.20625,Low Value,No,0.0288,Low Risk,Low Priority
6204-IEUXJ,3,80.1,217.55,Month-to-month,Fiber optic,Yes,80.1,3,240.3,72.51666666666667,Low Value,,0.0,Low Risk,Low Priority
3126-WQMGH,49,52.15,2583.75,Month-to-month,DSL,No,52.15,49,2555.35,52.72959183673469,Medium Value,,0.0,Low Risk,Low Priority
4529-CKBCL,2,80.2,146.05,Month-to-month,Fiber optic,Yes,80.2,2,160.4,73.025,Low Value,,0.0,Low Risk,Low Priority
2506-CLAKW,6,98.15,567.45,Month-to-month,Fiber optic,Yes,98.15,6,588.9000000000001,94.575,Low Value,,0.0,Low Risk,Low Priority
7176-WRTNX,70,114.95,7711.25,Two year,Fiber optic,No,114.95,70,8046.5,110.16071428571428,Very High Value,,0.0,Low Risk,VIP Customer
1583-IHQZE,12,112.95,1384.75,Month-to-month,Fiber optic,Yes,112.95,12,1355.4,115.39583333333331,Medium Value,,0.0,Low Risk,Low Priority
5732-IKGQH,52,104.45,5481.25,One year,Fiber optic,No,104.45,52,5431.400000000001,105.40865384615384,High Value,,0.0,Low Risk,High Value Customer
9239-GZHZE,72,113.65,8124.2,Two year,Fiber optic,No,113.65,72,8182.8,112.83611111111112,Very High Value,,0.0,Low Risk,VIP Customer
7205-BAIAD,40,20.6,827.3,Two year,No,No,20.6,40,824.0,20.6825,Low Value,No,0.0,Low Risk,Low Priority
0151-ONTOV,1,70.9,70.9,Month-to-month,Fiber optic,Yes,70.9,1,70.9,70.9,Low Value,,0.0,Low Risk,Low Priority
4140-MUHUG,3,86.85,220.95,Month-to-month,Fiber optic,Yes,86.85,3,260.54999999999995,73.64999999999999,Low Value,,0.0,Low Risk,Low Priority
0093-EXYQL,40,91.55,3673.6,Month-to-month,Fiber optic,No,91.55,40,3662.0,91.84,High Value,,0.0,Low Risk,High Value Customer
8064-RAVOH,1,49.85,49.85,Month-to-month,DSL,No,49.85,1,49.85,49.85,Low Value,,0.0,Low Risk,Low Priority
0219-QAERP,30,19.8,576.65,One year,No,No,19.8,30,594.0,19.221666666666668,Low Value,,0.0,Low Risk,Low Priority
0320-JDNQG,23,99.85,2331.3,Month-to-month,Fiber optic,Yes,99.85,23,2296.55,101.3608695652174,Medium Value,,0.0,Low Risk,Low Priority
7180-PISOG,1,74.5,74.5,Month-to-month,Fiber optic,Yes,74.5,1,74.5,74.5,Low Value,Yes,0.845,High Risk,Churn Risk
9168-INPSZ,44,104.15,4495.65,Month-to-month,Fiber optic,No,104.15,44,4582.6,102.17386363636363,High Value,,0.0,Low Risk,High Value Customer
3571-RFHAR,65,109.15,6941.2,Month-to-month,Fiber optic,Yes,109.15,65,7094.75,106.78769230769232,Very High Value,,0.0,Low Risk,VIP Customer
0015-UOCOJ,7,48.2,340.35,Month-to-month,DSL,No,48.2,7,337.40000000000003,48.621428571428574,Low Value,No,0.435,Medium Risk,Monitor
5334-AFQJB,72,25.1,1789.9,Two year,No,No,25.1,72,1807.2,24.859722222222224,Medium Value,No,0.005,Low Risk,Low Priority
2754-SDJRD,8,100.15,908.55,Month-to-month,Fiber optic,No,100.15,8,801.2,113.56875,Low Value,Yes,0.68,Medium Risk,Monitor
9578-VRMNM,16,65.2,1043.35,Month-to-month,DSL,Yes,65.2,16,1043.2,65.209375,Medium Value,,0.0,Low Risk,Low Priority
1587-FKLZB,66,99.5,6822.15,Month-to-month,Fiber optic,Yes,99.5,66,6567.0,103.36590909090908,Very High Value,No,0.3,Low Risk,VIP Customer
6140-QNRQQ,1,71.55,71.55,Month-to-month,Fiber optic,Yes,71.55,1,71.55,71.55,Low Value,,0.0,Low Risk,Low Priority
8963-JLGJT,3,55.9,157.55,Month-to-month,DSL,No,55.9,3,167.7,52.51666666666667,Low Value,,0.0,Low Risk,Low Priority
4307-KTUMW,53,93.9,5029.2,Month-to-month,Fiber optic,Yes,93.9,53,4976.700000000001,94.89056603773584,High Value,,0.0,Low Risk,High Value Customer
1465-LNTLJ,8,64.4,581.7,Month-to-month,DSL,No,64.4,8,515.2,72.7125,Low Value,No,0.225,Low Risk,Low Priority
5440-FLBQG,69,108.4,7318.2,Two year,Fiber optic,Yes,108.4,69,7479.6,106.0608695652174,Very High Value,,0.0,Low Risk,VIP Customer
2135-DQWAQ,5,85.3,420.45,Month-to-month,Fiber optic,No,85.3,5,426.5,84.09,Low Value,,0.0,Low Risk,Low Priority
4056-QHXHZ,72,107.45,7576.7,Two year,Fiber optic,No,107.45,72,7736.400000000001,105.23194444444444,Very High Value,,0.0,Low Risk,VIP Customer
7470-MCQTK,13,48.75,633.4,Month-to-month,DSL,Yes,48.75,13,633.75,48.72307692307693,Low Value,No,0.34,Low Risk,Low Priority
7401-JIXNM,54,91.3,4965.0,Two year,DSL,No,91.3,54,4930.2,91.94444444444444,High Value,No,0.025,Low Risk,High Value Customer
9339-FIIJL,72,85.95,6151.9,Two year,DSL,No,85.95,72,6188.400000000001,85.44305555555555,Very High Value,No,0.005,Low Risk,VIP Customer
2027-FECZV,12,106.7,1253.9,Month-to-month,Fiber optic,Yes,106.7,12,1280.4,104.49166666666667,Medium Value,Yes,0.685,Medium Risk,Monitor
2672-DZUOY,1,25.15,25.15,Month-to-month,DSL,Yes,25.15,1,25.15,25.15,Low Value,,0.0,Low Risk,Low Priority
4706-DGAHW,1,45.2,45.2,Month-to-month,DSL,No,45.2,1,45.2,45.2,Low Value,No,0.49,Medium Risk,Monitor
3870-MQAMG,54,110.35,5893.15,One year,Fiber optic,Yes,110.35,54,5958.9,109.1324074074074,High Value,,0.0,Low Risk,High Value Customer
6670-MFRPK,69,79.2,5420.65,Two year,Fiber optic,No,79.2,69,5464.8,78.56014492753623,High Value,,0.0,Low Risk,High Value Customer
6177-PEVRA,48,55.5,2627.35,Two year,DSL,No,55.5,48,2664.0,54.73645833333333,Medium Value,,0.0,Low Risk,Low Priority
4800-CZMPC,48,103.25,5037.55,One year,Fiber optic,Yes,103.25,48,4956.0,104.94895833333334,High Value,,0.0,Low Risk,High Value Customer
4813-HQMGZ,8,90.25,743.75,Month-to-month,Fiber optic,No,90.25,8,722.0,92.96875,Low Value,,0.0,Low Risk,Low Priority
7579-KKLOE,71,91.25,6589.6,Two year,DSL,No,91.25,71,6478.75,92.8112676056338,Very High Value,,0.0,Low Risk,VIP Customer
7377-DMMRI,2,47.8,92.45,Month-to-month,DSL,Yes,47.8,2,95.6,46.225,Low Value,,0.0,Low Risk,Low Priority
8402-EIVQS,67,100.9,6733.15,One year,Fiber optic,No,100.9,67,6760.3,100.494776119403,Very High Value,,0.0,Low Risk,VIP Customer
4947-DSMXK,34,97.7,3410.0,Month-to-month,Fiber optic,No,97.7,34,3321.8,100.29411764705884,High Value,No,0.33,Low Risk,High Value Customer
7245-NIIWQ,3,69.85,199.85,Month-to-month,Fiber optic,No,69.85,3,209.55,66.61666666666666,Low Value,,0.0,Low Risk,Low Priority
0002-ORFBO,9,65.6,593.3,One year,DSL,No,65.6,9,590.4,65.92222222222222,Low Value,,0.0,Low Risk,Low Priority
